Mes,COD_PROVINCIA_MAT,Biodiesel,Biometano,Butano,Diesel,Eléctrico,Etanol,Gas licuado petróleo,Gas natural comprimido,Gas natural licuado,Gasolina,Hidrógeno,Otros
2015-04,TO,0,0,0,1652,34,0,1,0,0,473,0,0
2015-04,V,0,0,0,2737,4,0,6,0,0,2082,0,0
2015-04,VA,0,0,0,488,0,0,3,0,0,357,0,0
2015-04,VI,0,0,0,397,0,0,3,2,0,262,0,0
2015-04,Z,0,0,0,1057,2,0,1,0,0,672,0,0
2015-04,ZA,0,0,0,147,0,0,0,0,0,43,0,0
2015-05,A,0,0,0,3879,5,0,7,0,0,5064,0,0
2015-05,AB,0,0,0,367,0,0,0,0,0,216,0,0
2015-05,AL,0,0,0,739,7,0,0,0,0,297,0,0
2015-05,AV,0,0,0,111,0,0,0,0,0,43,0,0
2015-05,B,0,0,0,9105,36,0,36,13,0,7364,0,0
2015-05,BA,0,0,0,637,0,0,1,0,0,233,0,0
2015-05,BI,0,0,0,1279,3,0,6,0,0,825,0,0
2015-05,BU,0,0,0,433,0,0,0,0,0,246,0,0
2015-05,C,0,0,0,1233,1,0,5,0,0,523,0,0
2015-05,CA,0,0,0,953,0,0,0,0,0,1016,0,0
2015-05,CC,0,0,0,227,0,0,1,0,0,123,0,0
2015-05,CE,0,0,0,69,0,0,0,0,0,127,0,0
2015-05,CO,0,0,0,661,1,0,1,0,0,403,0,0
2015-05,CR,0,0,0,374,0,0,1,0,0,158,0,0
2015-05,CS,0,0,0,1536,0,0,0,1,0,1151,0,0
2015-05,CU,0,0,0,172,0,0,0,0,0,43,0,0
2015-05,GC,0,0,0,1028,9,0,7,0,0,1413,0,0
2015-05,GI,0,0,0,1018,1,0,2,0,0,1025,0,0
2015-05,GR,0,0,0,884,2,0,0,0,0,644,0,0
2015-05,GU,0,0,0,296,0,0,0,0,0,145,0,0
2015-05,H,0,0,0,382,0,0,0,0,0,246,0,0
2015-05,HU,0,0,0,380,0,0,0,0,0,131,0,0
2015-05,IB,0,0,0,2089,23,0,1,0,1,3215,0,0
2015-05,J,0,1,0,588,2,0,1,0,0,213,0,0
2015-05,L,0,0,0,571,0,0,0,0,0,232,0,0
2015-05,LE,0,0,0,383,0,0,2,0,0,186,0,0
2015-05,LO,0,0,0,437,0,0,0,0,0,266,0,0
2015-05,LU,0,0,0,448,0,0,1,0,0,139,0,0
2015-05,M,0,0,0,26697,70,1,169,30,0,12381,0,0
2015-05,MA,0,1,0,2093,9,0,15,0,0,1851,0,0
2015-05,ML,0,0,0,61,0,0,0,0,0,85,0,0
2015-05,MU,0,0,0,1853,3,0,1,0,0,983,0,0
2015-05,O,0,0,0,1199,0,0,2,0,1,630,0,0
2015-05,OU,0,0,0,371,0,0,0,0,0,132,0,0
2015-05,P,0,0,0,166,0,0,0,0,0,57,0,0
2015-05,PO,0,0,0,879,1,0,3,0,0,517,0,0
2015-05,S,0,0,0,686,0,0,0,0,0,393,0,0
2015-05,SA,0,0,0,443,0,0,1,0,0,262,0,0
2015-05,SE,0,0,0,1747,12,0,5,4,0,1226,0,0
2015-05,SG,0,0,0,109,0,0,0,0,0,46,0,0
2015-05,SO,0,0,0,101,0,0,0,0,0,44,0,0
2015-05,SS,0,0,0,828,0,0,2,0,0,650,0,0
2015-05,T,0,0,0,804,1,0,0,0,0,818,0,0
2015-05,TE,0,0,0,189,0,0,1,0,0,63,0,0
2015-05,TF,0,0,0,604,5,0,2,0,0,1101,0,0
2015-05,TO,0,0,0,2119,26,0,0,6,0,610,0,0
2015-05,V,0,0,0,2918,7,0,9,0,0,2178,0,0
2015-05,VA,0,0,0,562,0,0,2,0,0,335,0,0
2015-05,VI,0,0,0,445,0,0,1,0,0,267,0,0
2015-05,Z,0,0,0,1149,1,0,7,2,0,867,0,0
2015-05,ZA,0,0,0,116,1,0,0,0,0,69,0,0
2015-06,A,0,0,0,5413,1,0,3,0,0,5589,0,0
2015-06,AB,0,0,0,347,0,0,0,0,0,222,0,0
2015-06,AL,0,0,0,741,2,0,1,0,0,357,0,0
2015-06,AV,0,0,0,110,1,0,1,0,0,46,0,0
2015-06,B,0,0,0,10548,36,0,29,1,0,7769,0,0
2015-06,BA,0,0,0,763,2,0,0,0,0,302,0,0
2015-06,BI,0,0,0,1484,9,0,3,1,0,862,0,0
2015-06,BU,0,0,0,464,0,0,0,0,0,258,0,0
2015-06,C,0,0,0,1343,3,0,5,0,0,648,0,0
2015-06,CA,0,0,0,1071,0,0,0,0,0,1243,0,0
2015-06,CC,0,0,0,275,1,0,2,0,0,110,0,0
2015-06,CE,0,0,0,90,0,0,0,0,0,133,0,0
2015-06,CO,0,0,0,802,18,0,4,0,1,474,0,0
2015-06,CR,0,0,0,458,0,0,0,0,0,188,0,0
2015-06,CS,0,0,0,854,0,0,0,0,0,921,0,0
2015-06,CU,0,0,0,150,0,0,0,0,0,64,0,0
2015-06,GC,0,0,0,1032,4,0,83,0,0,2272,0,0
2015-06,GI,0,0,0,1026,5,0,3,0,0,1221,0,0
2015-06,GR,0,0,0,980,4,0,0,0,0,770,0,0
2015-06,GU,0,0,0,363,0,0,0,0,0,147,0,0
2015-06,H,0,0,0,520,0,0,0,0,0,312,0,0
2015-06,HU,0,0,0,449,0,0,0,0,0,172,0,0
2015-06,IB,0,0,0,2312,22,0,2,0,0,4018,0,0
2015-06,J,0,0,0,638,0,0,0,0,0,295,0,0
2015-06,L,0,0,0,606,1,0,1,0,0,298,0,0
2015-06,LE,0,0,0,359,1,0,0,0,0,231,0,0
2015-06,LO,0,0,0,439,0,0,1,0,0,277,0,0
2015-06,LU,0,0,0,563,0,0,0,0,0,146,0,0
2015-06,M,0,0,0,33810,142,0,122,23,1,15343,0,0
2015-06,MA,0,0,0,2234,8,0,4,0,0,2440,0,0
2015-06,ML,0,0,0,84,0,0,0,0,0,111,0,0
2015-06,MU,0,0,0,2145,1,0,1,0,0,1073,0,0
2015-06,O,0,0,0,1418,6,0,1,0,0,698,0,0
2015-06,OU,0,0,0,403,1,0,0,0,0,171,0,0
2015-06,P,0,0,0,168,1,0,0,0,0,68,0,0
2015-06,PO,0,0,0,958,1,0,3,0,0,697,0,0
2015-06,S,0,0,0,713,1,0,0,0,0,520,0,0
2015-06,SA,0,0,0,466,0,0,1,0,1,264,0,0
2015-06,SE,0,0,0,2026,26,0,3,14,0,1362,0,0
2015-06,SG,0,0,0,146,0,0,0,0,0,56,0,0
2015-06,SO,0,0,0,87,0,0,0,0,0,32,0,0
2015-06,SS,0,1,0,1057,0,1,0,0,0,746,0,0
2015-06,T,0,0,0,851,0,0,2,0,0,843,0,0
2015-06,TE,0,0,0,205,0,0,0,0,0,69,0,0
2015-06,TF,0,0,0,738,6,0,30,0,0,1559,0,0
2015-06,TO,0,0,0,2155,29,0,1,0,0,631,0,0
2015-06,V,0,0,0,3111,8,0,5,1,0,2572,0,0
2015-06,VA,0,0,0,669,3,0,0,0,0,445,0,0
2015-06,VI,0,0,0,497,6,0,0,0,0,347,0,0
2015-06,Z,0,0,0,1441,7,0,4,0,0,832,0,0
2015-06,ZA,0,0,0,158,0,0,0,0,0,66,0,0
2015-07,GI,0,0,0,0,0,0,0,0,0,1,0,0
2015-07,OU,0,0,0,3,0,0,0,0,0,1,0,0
2015-08,A,0,0,0,1763,2,0,4,0,0,1754,0,0
2015-08,AB,0,0,0,312,1,0,0,0,0,146,0,0
2015-08,AL,0,0,0,703,0,0,0,0,0,276,0,0
2015-08,AV,0,0,0,88,0,0,1,0,0,35,0,0
2015-08,B,0,0,0,5828,41,0,39,0,0,4313,0,0
2015-08,BA,0,0,0,598,0,0,0,0,0,274,0,0
2015-08,BI,0,0,0,852,3,0,0,0,0,542,0,0
2015-08,BU,0,0,0,392,2,0,1,0,0,202,0,0
2015-08,C,0,0,0,1113,4,0,5,0,0,533,0,0
2015-08,CA,0,0,0,1031,1,0,1,0,0,959,0,0
2015-08,CC,0,0,0,248,0,0,0,0,0,90,0,0
2015-08,CE,0,0,0,89,0,0,0,0,0,94,0,0
2015-08,CO,0,0,0,546,0,0,2,0,0,345,0,0
2015-08,CR,0,0,0,378,2,0,0,0,0,139,0,0
2015-08,CS,0,0,0,470,0,0,0,0,0,332,0,0
2015-08,CU,0,0,0,142,0,0,0,0,0,32,0,0
2015-08,GC,0,0,0,949,4,0,20,0,0,1695,0,0
2015-08,GI,0,0,0,765,4,0,1,0,0,985,0,0
2015-08,GR,0,0,0,734,2,0,0,0,0,520,0,0
2015-08,GU,0,0,0,263,0,0,1,0,0,107,0,0
2015-08,H,0,0,0,305,1,0,1,0,0,190,0,0
2015-08,HU,0,0,0,257,0,0,1,0,0,103,0,0
2015-08,IB,0,0,0,1083,12,0,3,0,0,1962,0,0
2015-08,J,0,0,0,530,0,0,1,0,0,179,0,0
2015-08,L,0,0,0,466,3,0,1,0,0,202,0,0
2015-08,LE,0,0,0,328,0,0,0,0,0,190,1,0
2015-08,LO,0,0,0,359,1,0,0,0,0,211,0,0
2015-08,LU,0,0,0,515,1,0,1,0,0,119,0,0
2015-08,M,0,0,0,11518,68,0,108,7,0,4362,0,0
2015-08,MA,0,0,0,1659,12,0,4,0,0,1629,0,0
2015-08,ML,0,0,0,78,1,0,0,0,0,75,0,0
2015-08,MU,0,0,0,1615,2,0,1,0,0,832,0,0
2015-08,O,0,0,0,1361,0,0,2,0,0,752,0,0
2015-08,OU,0,0,0,280,0,0,1,0,0,141,0,0
2015-08,P,0,0,0,112,1,0,1,0,0,54,0,0
2015-08,PO,0,0,0,703,3,0,2,0,0,487,0,0
2015-08,S,0,1,0,634,2,0,2,0,0,436,0,0
2015-08,SA,0,0,0,418,0,0,0,0,0,213,0,0
2015-08,SE,0,0,0,1549,0,0,0,0,0,1042,0,0
2015-08,SG,0,0,0,111,0,0,0,0,0,40,0,0
2015-08,SO,0,0,0,93,0,0,0,0,0,41,0,0
2015-08,SS,0,0,0,597,1,0,0,0,0,466,0,0
2015-08,T,0,0,0,715,0,0,1,0,0,699,0,0
2015-08,TE,0,0,0,154,0,0,0,0,0,71,0,0
2015-08,TF,0,0,0,569,6,0,12,0,0,1368,0,0
2015-08,TO,0,0,0,1237,7,0,0,0,0,379,0,0
2015-08,V,0,0,0,2139,9,0,3,0,0,1764,0,0
2015-08,VA,0,0,0,431,0,0,0,0,1,259,0,0
2015-08,VI,0,0,0,212,2,0,0,0,0,159,0,0
2015-08,Z,0,0,0,843,3,0,5,0,0,559,0,0
2015-08,ZA,0,0,0,138,0,0,0,0,0,63,0,0
2015-09,A,0,0,0,2369,6,0,1,0,0,2126,0,0
2015-09,AB,0,0,0,323,0,0,1,0,0,178,0,0
2015-09,AL,0,0,0,805,1,0,0,0,0,338,0,0
2015-09,AV,0,0,0,85,0,0,0,0,0,70,0,0
2015-09,B,0,0,0,7942,52,0,34,10,0,6779,0,0
2015-09,BA,0,0,0,584,4,0,0,0,0,305,0,0
2015-09,BI,0,0,0,1147,6,0,3,0,0,767,0,0
2015-09,BU,0,0,0,434,0,0,0,0,0,219,0,0
2015-09,C,0,0,0,1137,0,0,1,0,0,595,0,0
2015-09,CA,0,0,0,1136,1,0,1,0,0,1205,0,0
2015-09,CC,0,0,0,297,0,0,1,0,0,112,0,0
2015-09,CE,0,0,0,87,0,0,0,0,0,112,0,0
2015-09,CO,0,0,0,798,4,0,0,0,0,510,0,0
2015-09,CR,0,0,0,429,0,0,2,0,0,168,0,0
2015-09,CS,0,0,0,538,0,0,0,1,0,406,0,0
2015-09,CU,0,0,0,132,0,0,0,0,0,42,0,0
2015-09,DS,0,0,0,1,0,0,0,0,0,0,0,0
2015-09,GC,0,0,0,1006,5,0,4,0,0,2604,0,0
2015-09,GI,0,0,0,906,5,0,1,0,0,927,0,0
2015-09,GR,0,0,0,919,1,0,0,0,0,800,0,0
2015-09,GU,0,0,0,305,1,0,0,0,0,132,0,0
2015-09,H,0,0,0,414,0,0,0,0,0,243,0,0
2015-09,HU,0,0,0,346,1,0,0,0,0,139,0,0
2015-09,IB,0,1,0,1201,13,0,2,0,0,1834,0,0
2015-09,J,0,0,0,593,1,0,2,0,0,273,0,0
2015-09,L,0,0,0,539,1,0,0,0,0,231,0,0
2015-09,LE,0,0,0,345,2,0,1,0,0,204,0,0
2015-09,LO,0,0,0,329,0,0,0,0,0,220,0,0
2015-09,LU,0,0,0,508,0,0,0,1,0,156,0,0
2015-09,M,0,0,0,18441,174,0,77,37,0,6098,0,0
2015-09,MA,0,0,0,1976,13,0,4,0,0,1722,0,0
2015-09,ML,0,0,0,85,0,0,0,0,0,86,0,0
2015-09,MU,0,0,0,1979,6,0,1,0,0,1034,0,0
2015-09,O,0,0,0,1254,1,0,1,0,0,632,0,0
2015-09,OU,0,0,0,336,2,0,0,0,0,119,0,0
2015-09,P,0,0,0,174,0,0,0,0,0,41,0,0
2015-09,PO,0,0,0,784,2,0,0,0,0,445,0,0
2015-09,S,0,0,0,656,2,0,2,0,0,389,0,0
2015-09,SA,0,0,0,420,1,0,0,0,0,282,0,0
2015-09,SE,0,0,0,1736,5,0,1,0,0,1333,0,0
2015-09,SG,0,0,0,108,0,0,0,0,0,50,0,0
2015-09,SO,0,0,0,119,0,0,0,0,0,41,0,0
2015-09,SS,0,0,0,774,1,0,0,1,0,615,0,0
2015-09,T,0,0,0,743,2,0,1,0,0,695,0,0
2015-09,TE,0,0,0,171,1,0,0,0,0,56,0,0
2015-09,TF,0,0,0,678,8,0,2,0,0,1339,0,0
2015-09,TO,0,0,0,1631,27,0,0,0,0,512,0,0
2015-09,V,0,0,0,2652,21,0,0,3,0,2445,0,0
2015-09,VA,0,0,0,568,1,0,0,0,0,324,0,0
2015-09,VI,0,0,0,318,2,0,0,1,0,284,0,0
2015-09,Z,0,0,0,1100,2,0,3,0,0,824,0,0
2015-09,ZA,0,0,0,156,1,0,0,0,0,62,0,0
2015-10,A,0,0,0,2363,5,0,1,0,0,2086,0,0
2015-10,AB,0,0,0,384,0,0,0,0,0,198,0,0
2015-10,AL,0,0,0,1146,0,0,0,0,0,397,0,0
2015-10,AV,0,0,0,111,0,0,0,0,0,48,0,0
2015-10,B,0,1,0,9707,93,0,23,21,0,7464,0,0
2015-10,BA,0,0,0,806,4,0,1,0,0,346,0,0
2015-10,BI,0,0,0,1321,22,0,1,2,1,886,0,0
2015-10,BU,0,0,0,469,4,0,0,0,0,285,0,0
2015-10,C,0,0,0,1276,0,0,0,0,0,663,0,0
2015-10,CA,0,0,0,1055,5,0,0,0,0,1101,0,0
2015-10,CC,0,0,0,329,1,0,0,0,0,126,0,0
2015-10,CE,0,0,0,118,0,0,0,0,0,130,0,0
2015-10,CO,0,0,0,904,6,0,2,0,0,522,0,0
2015-10,CR,0,0,0,461,0,0,0,1,0,171,0,0
2015-10,CS,0,0,0,526,7,0,0,0,0,402,0,0
2015-10,CU,0,0,0,182,0,0,1,0,0,72,0,0
2015-10,GC,0,0,0,1396,5,0,10,0,0,3068,0,0
2015-10,GI,0,0,0,939,0,0,0,0,0,936,0,0
2015-10,GR,0,0,0,1003,0,0,0,0,0,792,0,0
2015-10,GU,0,0,0,370,2,0,0,0,0,153,0,0
2015-10,H,0,0,0,492,0,0,1,0,0,269,0,0
2015-10,HU,0,0,0,369,1,0,0,0,0,157,0,0
2015-10,IB,0,0,0,1217,16,0,4,0,0,1891,0,0
2015-10,J,0,0,0,752,1,0,0,0,0,238,0,0
2015-10,L,0,0,0,600,2,0,0,0,0,266,0,0
2015-10,LE,0,0,0,407,0,0,0,0,0,225,1,0
2015-10,LO,0,0,0,422,3,0,0,0,0,256,0,0
2015-10,LU,0,0,0,502,1,0,0,1,0,125,0,0
2015-10,M,0,0,0,19354,307,0,88,14,0,7272,0,0
2015-10,MA,0,0,0,2022,4,0,3,0,0,1750,0,0
2015-10,ML,0,0,0,97,0,0,0,0,0,90,0,0
2015-10,MU,0,0,0,2763,6,0,0,0,0,1043,0,0
2015-10,O,0,0,0,1294,3,0,3,6,0,629,0,0
2015-10,OU,0,0,0,413,0,0,0,0,0,155,0,0
2015-10,P,0,0,0,173,0,0,0,0,0,80,0,0
2015-10,PO,0,0,0,944,3,0,1,0,0,445,0,0
2015-10,S,0,0,0,749,1,0,2,0,0,463,0,0
2015-10,SA,0,0,0,475,1,0,0,0,0,312,0,0
2015-10,SE,0,0,0,1939,5,0,1,1,0,1372,0,0
2015-10,SG,0,0,0,128,1,0,0,1,0,50,0,0
2015-10,SO,0,0,0,159,0,0,0,0,0,41,0,0
2015-10,SS,0,0,0,824,8,0,0,0,0,639,0,0
2015-10,T,0,0,0,898,0,0,1,0,1,934,0,0
2015-10,TE,0,0,0,204,0,0,0,0,0,86,0,0
2015-10,TF,0,0,0,680,10,0,6,0,1,1931,0,0
2015-10,TO,0,0,0,1863,23,0,0,1,0,750,0,0
2015-10,V,0,0,0,3059,29,0,2,0,0,2409,0,0
2015-10,VA,0,0,0,725,2,0,1,0,1,455,0,0
2015-10,VI,0,0,0,363,10,0,0,4,0,292,0,0
2015-10,Z,0,0,0,1158,7,0,14,0,0,885,0,0
2015-10,ZA,0,0,0,139,0,0,0,0,0,66,0,0
2015-12,A,0,0,0,2458,2,0,1,0,0,2057,0,0
2015-12,AB,0,0,0,372,0,0,1,0,0,189,0,0
2015-12,AL,0,0,0,830,2,0,0,0,0,349,0,0
2015-12,AV,0,0,0,104,0,0,0,0,0,44,0,0
2015-12,B,0,0,0,9124,80,0,3,5,0,6367,0,0
2015-12,BA,0,0,0,757,0,0,0,0,0,269,0,0
2015-12,BI,0,0,0,1130,5,0,1,0,0,754,0,0
2015-12,BU,0,0,0,470,0,0,1,0,0,248,0,0
2015-12,C,0,0,0,1485,4,0,0,0,0,598,0,0
2015-12,CA,0,1,0,1040,1,0,0,0,0,1000,0,0
2015-12,CC,0,0,0,321,1,0,0,0,0,99,0,0
2015-12,CE,0,0,0,75,0,0,0,0,0,115,0,0
2015-12,CO,0,0,0,861,12,0,0,0,0,438,0,0
2015-12,CR,0,0,0,493,0,0,0,0,0,189,0,0
2015-12,CS,0,0,0,726,1,0,1,0,0,502,0,0
2015-12,CU,0,0,0,163,0,0,0,0,0,40,0,0
2015-12,GC,0,0,0,1084,21,0,7,0,0,2456,0,0
2015-12,GI,0,0,0,943,3,0,1,0,0,825,0,0
2015-12,GR,0,0,0,956,0,0,0,0,0,569,0,0
2015-12,GU,0,0,0,364,0,0,0,0,0,130,0,0
2015-12,H,0,0,0,346,4,0,1,0,0,268,0,0
2015-12,HU,0,0,0,338,0,0,1,0,0,150,0,0
2015-12,IB,0,0,0,1516,6,0,0,0,0,1697,0,0
2015-12,J,0,0,0,676,6,0,1,0,0,224,0,0
2015-12,L,0,0,0,635,0,0,0,0,0,282,0,0
2015-12,LE,0,0,0,371,0,0,0,0,0,223,0,0
2015-12,LO,0,0,0,407,1,0,0,0,0,226,0,0
2015-12,LU,0,0,0,539,0,0,0,4,0,180,0,0
2015-12,M,0,0,0,17953,113,0,103,50,0,6713,0,0
2015-12,MA,0,0,0,1832,4,0,2,0,0,1335,0,0
2015-12,ML,0,0,0,68,0,0,0,0,0,85,0,0
2015-12,MU,0,0,0,2065,1,0,0,0,0,896,0,0
2015-12,O,0,0,0,1182,2,0,0,0,0,595,0,0
2015-12,OU,0,0,0,383,1,0,0,0,0,91,0,0
2015-12,P,0,0,0,175,1,0,0,0,0,66,0,0
2015-12,PO,0,0,0,865,2,0,2,0,0,421,0,0
2015-12,S,0,0,0,677,1,0,1,0,0,447,0,0
2015-12,SA,0,0,0,474,0,0,0,0,0,237,0,0
2015-12,SE,0,0,0,1851,6,0,2,1,0,1198,0,0
2015-12,SG,0,0,0,135,1,0,0,0,0,61,0,0
2015-12,SO,0,0,0,96,1,0,0,0,0,48,0,0
2015-12,SS,0,0,0,866,0,0,0,0,0,630,0,0
2015-12,T,0,0,0,774,2,0,0,0,0,711,0,0
2015-12,TE,0,0,0,207,1,0,0,0,0,81,0,0
2015-12,TF,0,0,0,759,6,0,0,0,0,1723,0,0
2015-12,TO,0,0,0,1519,46,0,0,0,0,477,0,0
2015-12,V,0,0,0,2999,20,0,0,1,0,2296,0,0
2015-12,VA,0,0,0,607,1,0,1,0,0,319,0,0
2015-12,VI,0,0,0,333,4,0,0,11,0,261,0,0
2015-12,Z,0,0,0,1124,5,0,0,1,0,752,0,0
2015-12,ZA,0,0,0,169,0,0,0,0,0,69,0,0
2016-01,A,0,0,0,170,0,0,0,0,0,203,0,0
2016-01,AB,0,0,0,27,0,0,0,0,0,15,0,0
2016-01,AL,0,0,0,135,0,0,0,0,0,27,0,0
2016-01,AV,0,0,0,6,0,0,0,0,0,6,0,0
2016-01,B,0,0,0,751,3,0,4,1,0,971,0,0
2016-01,BA,0,0,0,60,0,0,0,0,0,26,0,0
2016-01,BI,0,0,0,102,0,0,0,0,0,68,0,0
2016-01,BU,0,0,0,14,0,0,0,0,0,25,0,0
2016-01,C,0,0,0,90,0,0,0,0,0,60,0,0
2016-01,CA,0,0,0,79,0,0,0,0,0,104,0,0
2016-01,CC,0,0,0,28,0,0,0,0,0,8,0,0
2016-01,CE,0,0,0,4,0,0,0,0,0,6,0,0
2016-01,CO,0,0,0,41,0,0,0,0,0,29,0,0
2016-01,CR,0,0,0,34,0,0,0,0,0,22,0,0
2016-01,CS,0,0,0,55,0,0,0,0,0,39,0,0
2016-01,CU,0,0,0,16,0,0,0,0,0,4,0,0
2016-01,GC,0,0,0,74,0,0,0,0,0,208,0,0
2016-01,GI,0,0,0,43,0,0,0,0,0,62,0,0
2016-01,GR,0,0,0,69,0,0,0,0,0,70,0,0
2016-01,GU,0,0,0,18,0,0,0,0,0,12,0,0
2016-01,H,0,0,0,26,0,0,0,0,0,22,0,0
2016-01,HU,0,0,0,18,0,0,1,0,0,14,0,0
2016-01,IB,0,0,0,107,1,0,1,0,0,177,0,0
2016-01,J,0,0,0,66,0,0,0,0,0,22,0,0
2016-01,L,0,0,0,35,0,0,0,0,0,21,0,0
2016-01,LE,0,0,0,21,0,0,0,0,0,21,0,0
2016-01,LO,0,0,0,30,0,0,0,0,0,18,0,0
2016-01,LU,0,0,0,24,0,0,0,0,0,7,0,0
2016-01,M,0,0,0,1471,11,0,0,3,0,692,0,0
2016-01,MA,0,0,0,139,0,0,0,0,0,151,0,0
2016-01,ML,0,0,0,9,0,0,0,0,0,10,0,0
2016-01,MU,0,0,0,243,0,0,0,0,0,133,0,0
2016-01,O,0,0,0,114,0,0,0,0,4,73,0,0
2016-01,OU,0,0,0,31,0,0,0,0,0,7,0,0
2016-01,P,0,0,0,14,0,0,0,0,0,1,0,0
2016-01,PO,0,0,0,50,1,0,0,0,0,30,0,0
2016-01,S,0,0,0,34,0,0,0,0,0,36,0,0
2016-01,SA,0,0,0,25,0,0,0,0,0,38,0,0
2016-01,SE,0,0,0,149,0,0,0,0,0,121,0,0
2016-01,SG,0,0,0,9,0,0,0,0,0,7,0,0
2016-01,SO,0,0,0,8,0,0,0,0,0,7,0,0
2016-01,SS,0,0,0,61,0,0,0,0,0,52,0,0
2016-01,T,0,0,0,43,0,0,0,1,0,58,0,0
2016-01,TE,0,0,0,8,0,0,0,0,0,8,0,0
2016-01,TF,0,0,0,34,0,0,0,0,0,109,0,0
2016-01,TO,0,0,0,141,3,0,0,0,0,68,0,0
2016-01,V,0,0,0,223,0,0,0,0,0,168,0,0
2016-01,VA,0,0,0,31,0,0,0,0,0,33,0,0
2016-01,VI,0,0,0,25,0,0,0,0,0,21,0,0
2016-01,Z,0,0,0,91,0,0,0,0,0,86,0,0
2016-01,ZA,0,0,0,13,0,0,0,0,0,3,0,0
2016-02,A,0,0,0,261,1,0,0,0,0,274,0,0
2016-02,AB,0,0,0,47,0,0,0,0,0,18,0,0
2016-02,AL,0,0,0,107,0,0,0,0,0,45,0,0
2016-02,AV,0,0,0,11,1,0,0,0,0,7,0,0
2016-02,B,0,0,0,688,35,0,0,3,0,686,0,0
2016-02,BA,0,0,0,85,2,0,0,0,0,26,0,0
2016-02,BI,0,0,0,97,1,0,0,0,0,81,0,0
2016-02,BU,0,0,0,39,0,0,0,0,0,24,0,0
2016-02,C,0,0,0,127,0,0,0,0,0,85,0,0
2016-02,CA,0,0,0,113,0,0,0,0,0,89,0,0
2016-02,CC,0,0,0,22,0,0,0,0,0,11,0,0
2016-02,CE,0,0,0,9,0,0,0,0,0,6,0,0
2016-02,CO,0,0,0,57,0,0,0,0,0,35,0,0
2016-02,CR,0,0,0,36,0,0,0,0,0,21,0,0
2016-02,CS,0,0,0,63,0,0,0,0,0,35,0,0
2016-02,CU,0,0,0,14,0,0,0,0,0,8,0,0
2016-02,GC,0,0,0,124,3,0,0,0,0,392,0,0
2016-02,GI,0,0,0,81,0,0,0,0,0,95,0,0
2016-02,GR,0,0,0,97,0,0,0,0,0,72,0,0
2016-02,GU,0,0,0,19,0,0,0,0,0,12,0,0
2016-02,H,0,0,0,36,3,0,0,0,0,27,0,0
2016-02,HU,0,0,0,24,0,0,0,0,0,14,0,0
2016-02,IB,0,0,0,160,1,0,0,0,0,231,0,0
2016-02,J,0,0,0,126,0,0,0,0,0,47,0,0
2016-02,L,0,0,0,56,0,0,0,0,0,39,0,0
2016-02,LE,0,0,0,37,1,0,0,0,0,28,0,0
2016-02,LO,0,0,0,40,0,0,0,0,0,29,0,0
2016-02,LU,0,0,0,31,0,0,0,0,0,13,0,0
2016-02,M,0,0,0,1591,22,0,6,40,0,861,0,0
2016-02,MA,0,0,0,198,0,0,0,0,0,127,0,0
2016-02,ML,0,0,0,11,0,0,0,0,0,8,0,0
2016-02,MU,0,0,0,229,2,0,0,0,0,136,0,0
2016-02,O,0,0,0,80,0,0,0,0,0,65,0,0
2016-02,OU,0,0,0,51,0,0,0,0,0,23,0,0
2016-02,P,0,0,0,20,0,0,0,0,0,6,0,0
2016-02,PO,0,0,0,64,0,0,0,0,0,33,0,0
2016-02,S,0,0,0,57,0,0,0,0,0,50,0,0
2016-02,SA,0,0,0,60,0,0,0,0,0,62,0,0
2016-02,SE,0,0,0,137,1,0,1,0,0,124,0,0
2016-02,SG,0,0,0,11,0,0,0,0,0,1,0,0
2016-02,SO,0,0,0,7,0,0,0,0,0,4,0,0
2016-02,SS,0,0,0,69,0,0,0,0,0,57,0,0
2016-02,T,0,0,0,47,1,0,0,0,0,75,0,0
2016-02,TE,0,0,0,14,0,0,0,0,0,12,0,0
2016-02,TF,0,0,0,44,1,0,0,0,0,111,0,0
2016-02,TO,0,0,0,215,2,0,0,0,0,57,0,0
2016-02,V,0,0,0,255,1,0,0,0,0,214,0,0
2016-02,VA,0,0,0,41,1,0,0,0,0,41,0,0
2016-02,VI,0,0,0,48,0,0,0,0,0,33,0,0
2016-02,Z,0,0,0,99,0,0,1,0,0,83,0,0
2016-02,ZA,0,0,0,15,0,0,0,0,0,3,0,0
2016-03,A,0,0,0,7228,18,0,51,0,0,6337,0,0
2016-03,AB,0,0,0,387,1,0,0,1,0,212,0,0
2016-03,AL,0,0,0,943,4,0,1,0,0,392,0,0
2016-03,AV,0,0,0,110,1,0,1,0,0,54,0,0
2016-03,B,0,0,0,10244,235,0,36,36,2,8300,0,0
2016-03,BA,0,0,0,827,1,0,3,0,0,351,0,0
2016-03,BI,0,0,0,1269,8,0,4,1,0,887,0,0
2016-03,BU,0,0,0,459,5,0,0,0,0,314,0,0
2016-03,C,0,0,0,1382,8,0,2,0,0,735,0,0
2016-03,CA,0,0,0,1107,6,0,2,0,0,1022,0,0
2016-03,CC,0,0,0,295,0,0,0,0,0,131,0,0
2016-03,CE,0,0,0,88,0,0,0,0,0,93,0,0
2016-03,CO,0,0,0,881,7,0,0,0,0,481,0,0
2016-03,CR,0,0,0,457,1,0,0,0,0,215,0,0
